,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
Peru,0.04970554172473184,0.06782879523148047,0.12571746837568096,0.06491569682579738,0.131221183916743,0.2087354405150202,0.5035152098595896,0.05670577889856487,0.062253745665885325,0.13481537597085771,0.19816833128228714,0.03831052888561291,0.006653118673401277,0.4308347956670709,0.053085093677185426,0.15782054696823722,0.008105395925536817,0.03971195098759541,0.021548934073304656,0.026171917220270798,0.014153420106286735,0.0,0.0855273497742256,0.024308115728674248,0.050001357195053435,0.033881389555974764,0.038778811232034374,0.0053707901563522465,0.11895008190461917,0.08604892095257129,0.02102466196972825,0.2241556923582808,0.01302124451916056,0.02600352021492084,0.040486153775307426,0.04955749146143228,0.022244438977216962,0.0,0.0,0.08211746403221011,0.07827235437814418,0.17227938613592605,0.06505509585237697,0.0,0.0011607351359821487,0.066861058654277,0.08825685086880432,0.07720355463384015,0.06961751535001015,0.053667987668092894,0.017103671153003472,0.01051005444507404,0.005587295188686775,0.021374432394531837,0.020321983218163305,0.025497104201933983,0.0,0.0016753763136887862,0.0008938681600099021,0.031298924415172735,0.0,0.016921941257341422,0.00426857353675795,0.0033584227873676474,0.0,0.1376938812999799,0.041411204671128535,0.03146151629110726,0.040794982969534654,0.022417701123913773,0.021897182275477864,0.05984974770174289,0.008105395925536817,0.020849388322010932,0.015640251464986033,0.021897182275477864,0.03940140628065024,0.0011607351359821487,0.009917606932943695,0.014153420106286735,0.026508107863554377,0.02933475560343334,0.05162165752674563,0.12806766900676372,0.3320487744613346,0.1288873499010945,0.038778811232034374,0.06393795392754885,0.05103375281420471,0.028011295407438658,0.05928093398529224,0.04627561093955948,0.0,0.03015613979228244,0.07478549064919002,0.038622845362324534,0.02701090748601874,0.04612527479619053,0.00515305666121399,0.015640251464986033,0.006863236382789343,0.0019254530164560277,0.025834920073291072,0.006229952213967551,0.009319628953097025,0.0014207757176612891,0.012640326037712176,0.012449171998297984,0.0033584227873676474,0.0028913884231163227,0.004934036161771703,0.004043687176829833,0.016557476646166292,0.01961498061383543,0.004713664255381603,0.002171656930189607,0.0053707901563522465,0.006653118673401277,0.002414474885106523,0.05699318380855574
Portugal,0.026305608238718345,0.03978596612005307,0.07632930118655962,0.03310434832583824,0.1210900263501272,0.10227603914851235,0.8039464856750516,0.037428542901477686,0.05102166557930106,0.12357255072254551,0.11535885363951646,0.02732041380445715,0.006331974139936433,0.29342884370058725,0.0358396285283179,0.16755391181038348,0.0031825134937280004,0.04517623419686779,0.059161841215241776,0.02163954630649469,0.010267269003664585,0.0,0.06313375133747438,0.022341926355721263,0.04395697678311937,0.029494647457048207,0.029162248205880145,0.005898744240271014,0.057440436037910915,0.019864714983604162,0.026982967727868564,0.13987944059674282,0.00823219975464983,0.020043464290927522,0.020043464290927522,0.02999186627149772,0.018060633414677958,0.0,0.0,0.09307970439490498,0.049686542931422724,0.14686606145577222,0.03196476880145099,0.0,0.002212594969764154,0.03407483480688353,0.04789376322019272,0.053960913725189366,0.11197764694033563,0.031309909325026426,0.005680400327627512,0.0047942524566953705,0.0031825134937280004,0.0156658752841084,0.01603825768789316,0.017330072483939165,0.00033485971461864265,0.0,0.0006308625336385363,0.011457318043281331,0.0,0.015104408163343446,0.0024594569298016975,0.00033485971461864265,0.0,0.10954462103418397,0.012433782069128343,0.01358909318973392,0.031145767161142358,0.00885022389701451,0.011062956257677201,0.014350150253461503,0.00033485971461864265,0.014728103719220951,0.011457318043281331,0.016778576113704587,0.025112051476255934,0.0006308625336385363,0.005898744240271014,0.005460837364423495,0.010267269003664585,0.013013576381494023,0.023561365499281645,0.09587618981476656,0.1802605100336232,0.052054668578710155,0.007606959219896651,0.02304022851319166,0.025112051476255934,0.017696020377264903,0.07335842271066748,0.03679469050788083,0.0,0.0358396285283179,0.039003506578258094,0.010267269003664585,0.012044763892345708,0.02057799014490535,0.0029441316080048665,0.02562487629214596,0.005460837364423495,0.0011840112760795748,0.011849480886614193,0.0024594569298016975,0.002212594969764154,0.001962220162427907,0.018060633414677958,0.011849480886614193,0.000912199060228247,0.00033485971461864265,0.0017078274336602471,0.0024594569298016975,0.015479110713748698,0.02528321321241605,0.0006308625336385363,0.002212594969764154,0.0029441316080048665,0.0011840112760795748,0.0,0.032454147430424615
Russia,0.06022951557714843,0.11324127923872376,0.1624594170420902,0.07776541826763171,0.16443561474062696,0.22775205396753223,0.6721118018566468,0.050800550385627634,0.07355793469881794,0.17057397320930023,0.1744754451697204,0.03865764210693459,0.005445521218845606,0.3216340461503946,0.035988639301552355,0.17008231972880963,0.004239661002564551,0.07143239449698724,0.011614296966284568,0.02591568762662058,0.007845693731544364,0.0,0.05997810695376188,0.022790192755661052,0.07790338689676939,0.05446974898994069,0.023248567085041007,0.004994082928306132,0.11200531140131183,0.025541465296951435,0.01698422620054947,0.16737810656530588,0.006018347834834015,0.021198211828891065,0.029410629779929243,0.035074504301846006,0.013507680628250066,0.0,0.0,0.11506161561776145,0.044268191815939405,0.08829905418038993,0.05145218734795827,0.0,0.0025991654809084876,0.053933660883239476,0.04881260621806581,0.021868355413265282,0.04119854831111765,0.020732038078615463,0.0063959048383045525,0.0033640531171569028,0.006521037473836733,0.015248933745878697,0.010489412921854398,0.021456403635320146,0.0002024838203724427,0.0,0.0005545947741158283,0.012862881813608756,0.0,0.01924319263823579,0.003226808883641279,0.0013912920958415087,0.0,0.16547695337067989,0.028850134984268014,0.03596525851364317,0.026338589982369372,0.010692667254005875,0.014175169834024203,0.025091045265312407,0.0018781213463974662,0.012184387099119258,0.016742089813697094,0.01908530930034064,0.042513314420882076,0.0010029793148322813,0.004272824125181542,0.006018347834834015,0.012637376089104849,0.018742438562188515,0.023857181150787485,0.06415839598765626,0.21481712996097438,0.09418958808274207,0.013925482176072198,0.021146505956546387,0.027525891801632663,0.01794696038800887,0.047779005289141294,0.024815049532101296,0.0,0.019715487291819773,0.03399013369518724,0.012834728945694011,0.019453350538378034,0.034650991336231805,0.007936819699174385,0.01423055679547443,0.004994082928306132,0.0008026304154281826,0.011757232228886113,0.005058912295510975,0.007601911636556023,0.008600428594393219,0.012269527038998149,0.007784855288641636,0.0025991654809084876,0.002563763009775953,0.006583473282279277,0.009728928814611149,0.04051508051634402,0.0621699121449102,0.008329919104519776,0.01215598583045406,0.009963879049824341,0.011385013227229833,0.0019148974513173117,0.09970865865829052
Serbia,0.13894378037884064,0.07462962475833582,0.19269803969347352,0.044856670238586735,0.03838558216174925,0.16042928160456282,0.7154958776063453,0.06449989702973918,0.06269799438478409,0.2587723168233275,0.19366366135772276,0.04436663196169143,0.040901107546797266,0.26134358597405133,0.02738275419193736,0.27067923367377433,0.007726391546124455,0.04583313401956859,0.018363897668479068,0.00906792942511537,0.0658430829733651,0.0,0.06673471301437364,0.02068565999512781,0.06717939847926623,0.03271885765952765,0.019531206223067747,0.0018450303686085997,0.08856781710714047,0.026837977846952694,0.011023214114178203,0.09752965093418998,0.011023214114178203,0.019531206223067747,0.022395026646409705,0.01598674755986947,0.014774498868189613,0.0,0.0,0.06939176777067568,0.03583364342710561,0.1163182668806315,0.030607578831027174,0.0,0.0009870632769096934,0.03989908893612702,0.0348019970707438,0.019531206223067747,0.011023214114178203,0.012294830897496542,0.014161821240141034,0.0009870632769096934,0.002654270911911204,0.022395026646409705,0.012922246291662883,0.002654270911911204,0.0009870632769096934,0.0,0.005640977099971582,0.017775130326123354,0.0,0.012922246291662883,0.004185936236089194,0.0009870632769096934,0.0,0.1729896650908752,0.02068565999512781,0.008401399208706532,0.03736933824872122,0.006347351992748101,0.02182808951912296,0.013544485509427813,0.003431868366795625,0.019531206223067747,0.011661934503809906,0.03787819930939344,0.050170497221828356,0.007726391546124455,0.004185936236089194,0.011023214114178203,0.017775130326123354,0.008401399208706532,0.014774498868189613,0.054889444586725775,0.081467669407485,0.06405061192677479,0.013544485509427813,0.031666871072585735,0.021258330044247216,0.008401399208706532,0.036347085344065576,0.021258330044247216,0.0,0.012922246291662883,0.041400082438908456,0.03324219833626688,0.014161821240141034,0.02738275419193736,0.004921253268190046,0.013544485509427813,0.006347351992748101,0.0009870632769096934,0.01598674755986947,0.006347351992748101,0.004185936236089194,0.0018450303686085997,0.007042055979279984,0.009726690366931794,0.0009870632769096934,0.002654270911911204,0.0,0.0009870632769096934,0.0018450303686085997,0.009726690366931794,0.0009870632769096934,0.002654270911911204,0.0018450303686085997,0.0018450303686085997,0.0,0.12499857810801716
Senegal,0.008901034347789718,0.010360197168046028,0.0334981275764203,0.011076376972863337,0.039112382696759936,0.08838855692719755,0.7954883860572414,0.017868909304417018,0.01317883883965293,0.029144654621039438,0.07180969138416818,0.01317883883965293,0.0005888882765638154,0.19789668770556793,0.0068249599899101315,0.060090571894663554,0.0005888882765638154,0.03364099747029696,0.0025082404082141414,0.002283116348320096,0.0015880127373077548,0.0,0.023877905425607165,0.005848104858755333,0.016389911663115975,0.00380937084752918,0.006437057945149469,0.00031323029171901907,0.04467644007643165,0.01420712164414472,0.005450315584249674,0.06535654998702888,0.0027306496637871484,0.00853006935788766,0.0068249599899101315,0.02107478915031764,0.0062417203667445905,0.0,0.0,0.028108708331675007,0.044943453416116524,0.06353308473662356,0.0060454146292336745,0.0,0.0008503648289652113,0.055711830326734504,0.03897439697727989,0.05909734886679752,0.013006055785368483,0.01213575231922125,0.0040195239894515854,0.003168272424060113,0.0018234362398057062,0.005048003951957847,0.0029505916333701734,0.00853006935788766,0.00031323029171901907,0.0,0.0,0.003383866331491854,0.0,0.0025082404082141414,0.0,0.0005888882765638154,0.0,0.04903426951213148,0.0060454146292336745,0.005649752419950797,0.026011527078018216,0.0020549746512614807,0.003383866331491854,0.010360197168046028,0.00031323029171901907,0.0062417203667445905,0.00380937084752918,0.009998895803518005,0.024338359989001735,0.0,0.0020549746512614807,0.0027306496637871484,0.007400318762041386,0.0048450263960741966,0.013351211231399752,0.027064459193495986,0.5172278694856348,0.016389911663115975,0.005048003951957847,0.00443513339957308,0.015221837375278002,0.00796849395434699,0.07902257225864709,0.01589130023061962,0.0,0.013523179090359203,0.014716106105056243,0.007779862345808368,0.005848104858755333,0.002283116348320096,0.0013480509712926272,0.039112382696759936,0.0005888882765638154,0.0008503648289652113,0.002283116348320096,0.00031323029171901907,0.0011026319393791857,0.0,0.0020549746512614807,0.0005888882765638154,0.00031323029171901907,0.00031323029171901907,0.0,0.0,0.010360197168046028,0.00815639296853593,0.0013480509712926272,0.0,0.0013480509712926272,0.0011026319393791857,0.0,0.020123849374518648
South_korea,0.05485254772242363,0.08164831248302593,0.12639764987931898,0.14674696171645998,0.14104818648553555,0.18524899422422425,0.5505331880591289,0.05172747827845169,0.04764676791920882,0.08585879817194346,0.20668130776553054,0.05329512601599771,0.0056098885077824736,0.37497905703235596,0.05037536204840896,0.19895107713648322,0.016456093918217986,0.09217580448852353,0.03194749895573428,0.03732767331320789,0.03852798246540396,0.0,0.10543081113998465,0.02112102960748393,0.03343171383343917,0.04019561621451406,0.03416889667457606,0.006594230922928979,0.12943732784012346,0.03636172032386176,0.013604696656899468,0.11512686230412283,0.004939923169650838,0.018126216797218014,0.022456823818541347,0.03563382377194932,0.02351506390337605,0.0,0.0,0.04066943062166141,0.02969518424920213,0.07181087829222596,0.02969518424920213,0.0,0.0004875657969339303,0.06033629748775226,0.04992288442080246,0.024564585443056636,0.04161362780625594,0.031200289371200726,0.010649969755453747,0.007557505604101108,0.004600212123875001,0.015326418590524162,0.011548894108703087,0.028429542878388152,0.0,0.0,0.0,0.01729465208402165,0.0,0.01729465208402165,0.0021003369734057583,0.0009169916347525005,0.0,0.0775870166907605,0.008189516696899437,0.02085205544754135,0.013894072066779652,0.007557505604101108,0.00973885045344969,0.027152974919777473,0.0028416923271699433,0.015041814334145592,0.008189516696899437,0.013022851236622031,0.04603938272908759,0.0,0.004257002095488472,0.006917493988156753,0.014756298286043017,0.01895115648420829,0.03244372639287843,0.11086713643041973,0.47103272144624314,0.05507422212481385,0.013314298240324464,0.03804879314621583,0.030198504419518622,0.0200413388536224,0.08285679551566365,0.034413915421494974,0.0,0.03169881504973594,0.03732767331320789,0.013314298240324464,0.0178497820516693,0.016174950643534653,0.0017177033512742808,0.027664950309265475,0.005276404940532366,0.0013244729083148304,0.008814224810709327,0.005276404940532366,0.006268636706832104,0.0013244729083148304,0.02112102960748393,0.003909974151234717,0.00355874527748361,0.004600212123875001,0.00247452593928358,0.0028416923271699433,0.03465858467174084,0.027920259102626403,0.0021003369734057583,0.007874464640707984,0.007238548711315832,0.005940574059251362,0.0004875657969339303,0.07553659936244979
Spain,0.05119865974948238,0.05152404526229911,0.12854111157790132,0.03720098021621708,0.11495726458689155,0.22679418135996857,0.6179606263586279,0.03456896402352347,0.051320732527260826,0.2162340831744943,0.1741370569254116,0.023873188468118308,0.005180760497405891,0.41588963076132507,0.0458446754066511,0.3079246761080531,0.009232517368982045,0.05710819946423481,0.011097916657355048,0.030679090638291,0.01448316429222884,0.0,0.07333187869676695,0.02040867482369717,0.10458976150778418,0.044590317638713274,0.035054444499266,0.008164769846883963,0.1020494673529603,0.03806985869493673,0.019082623309071206,0.1553110382814614,0.010881172077168806,0.018835292295879807,0.0154107353051583,0.021671210459526444,0.014690132885488087,0.0,0.0,0.07471485935866751,0.04294833209443321,0.10741937617133204,0.04404443384286037,0.0,0.006901272500637789,0.03776621630891832,0.04513478457943618,0.03180634588197168,0.06493382203787874,0.035318683272942304,0.012278386503177391,0.0036302336646716698,0.004259545253619603,0.020457488451030483,0.02862930387185528,0.020359840330304156,0.0001912888458174194,0.0,0.0001912888458174194,0.015051159915313129,0.0,0.01848806552243906,0.004321758781943634,0.002524286975263088,0.0,0.12058733572934481,0.031491513811458136,0.0213810574316522,0.01987033488579333,0.008164769846883963,0.009565696114111096,0.021187227285924613,0.0048764179806084235,0.018934292887902,0.013335754822761836,0.01913202159703438,0.056432026227160356,0.0002777452217718372,0.004937493474293471,0.0048152360960253375,0.015717816857163062,0.02006639192321446,0.030905180784500944,0.07370627728606961,0.16922602797350803,0.09333827432555197,0.013283220321098783,0.018686619562050952,0.02655094646137772,0.02894997573681892,0.042016241193485675,0.022201345076480593,0.0,0.02664395922197196,0.050137992086623374,0.018587389025639965,0.020701245597685613,0.043032855676737036,0.0059607910303499274,0.020213211074149962,0.006726426948873141,0.003310180920346851,0.03408211526141072,0.008051178219980788,0.013754818586634646,0.0030511996402101294,0.008051178219980788,0.008164769846883963,0.003310180920346851,0.0051200961866222725,0.0019141580369417676,0.0027893364688781177,0.012331598424756552,0.019477183861420055,0.0019141580369417676,0.0021879116808618273,0.004383850474275064,0.0035026784024813663,0.0002777452217718372,0.0693341668600092
Sweden,0.10641602779921905,0.1270222572581726,0.19874272795410045,0.05911705278041948,0.13178801537955798,0.14969699043071813,0.5695036376137271,0.08944594017616186,0.050246141810184004,0.23007805624231387,0.2720099524505334,0.048431863623561354,0.010496912058449546,0.3398980707712178,0.06258091457840248,0.1845857361373014,0.003183101273102852,0.07327554458603112,0.022456005591791277,0.014784039132492186,0.0067728396477416885,0.0,0.05204633063058961,0.02730886673908526,0.13344435733680818,0.06085459492619386,0.03975882659707503,0.017034361959386318,0.07244522558392898,0.031341743434309684,0.014784039132492186,0.18969665069522818,0.01009447422285256,0.019234846881639317,0.03299224208567587,0.026283373642566624,0.016290171749458574,0.0,0.0,0.05472144249746361,0.030676833113792993,0.11240744738608711,0.06797759751527997,0.0,0.004117171289410649,0.030009129244703083,0.04782386656216531,0.028327161911624443,0.018871260695271928,0.050246141810184004,0.007199522283118914,0.011294689836009031,0.008871619950162673,0.020677447894561787,0.04994475679370505,0.00928195369067567,0.0,0.0,0.001706266543198803,0.018506448481543595,0.0,0.022456005591791277,0.01995844666574874,0.002702874778160173,0.0,0.24809117937404315,0.04164818175131132,0.02730886673908526,0.02280863140946469,0.00845838135767463,0.00928195369067567,0.018871260695271928,0.003183101273102852,0.020677447894561787,0.0054678621024666614,0.015540171835580742,0.08253563332669447,0.0011822473645491645,0.0011822473645491645,0.00845838135767463,0.00845838135767463,0.017034361959386318,0.02280863140946469,0.08574232511983008,0.17378724205201293,0.08865561476952398,0.014403561794404458,0.011294689836009031,0.03299224208567587,0.013251885499764065,0.05204633063058961,0.026283373642566624,0.0,0.024209452866580588,0.09415142679954577,0.013251885499764065,0.026967851047643838,0.018140382371450332,0.0054678621024666614,0.02280863140946469,0.02031851024464444,0.001706266543198803,0.021035282137114232,0.017773033199412577,0.01169022182954798,0.0006293623178237078,0.00804207637058123,0.043209173760043705,0.003183101273102852,0.006342213176912623,0.004117171289410649,0.007199522283118914,0.01009447422285256,0.02280863140946469,0.003183101273102852,0.003654090272714723,0.01009447422285256,0.00502336320082909,0.004117171289410649,0.1487827511031786
Switzerland,0.08672024870898336,0.06868058691444238,0.14735879055685278,0.04346840041392385,0.13698424288401417,0.19223166337970218,0.658837331050979,0.05639232471612851,0.035443771937573046,0.29191168314230415,0.19305195286099439,0.0422550564404778,0.004910133237441101,0.29683321305688026,0.06316367858414913,0.14958511198363855,0.009868120079928835,0.06204705346847697,0.007451220072316784,0.011428409370181473,0.005774332644980757,0.0,0.0642757682026007,0.026368860446899213,0.07888710774927712,0.06703675398511143,0.031617372997260744,0.005774332644980757,0.06758574068860236,0.01809374319534374,0.023671081614441817,0.1415224888497982,0.004024245847888198,0.034811940269420305,0.017376524510211853,0.017376524510211853,0.010652757854772097,0.0,0.0,0.07194080867490564,0.028358540265720412,0.09939584720028154,0.048844146089562876,0.0,0.034811940269420305,0.03670074871035182,0.046471341297122486,0.022301083923481017,0.03226118528541501,0.035443771937573046,0.01295542510120768,0.002161440829809002,0.002161440829809002,0.02091568596411921,0.02091568596411921,0.020216848178487196,0.0,0.0,0.0,0.006620496321924575,0.0,0.015926437403455743,0.004910133237441101,0.0031111431812877333,0.0,0.18728531645303517,0.03226118528541501,0.021610380031573364,0.03417781672404977,0.015926437403455743,0.01809374319534374,0.0398062007804639,0.0,0.02502670730159024,0.014453632423301284,0.016654174832466343,0.06538341585263334,0.0,0.004024245847888198,0.004024245847888198,0.014453632423301284,0.007451220072316784,0.02091568596411921,0.06868058691444238,0.2787424814058017,0.08568633827597756,0.009073676945557687,0.015926437403455743,0.016654174832466343,0.01951370083916536,0.05639232471612851,0.034811940269420305,0.0,0.017376524510211853,0.046471341297122486,0.015926437403455743,0.020216848178487196,0.031617372997260744,0.004910133237441101,0.03918917660479435,0.005774332644980757,0.0011553793678369525,0.017376524510211853,0.009868120079928835,0.009073676945557687,0.0,0.005774332644980757,0.005774332644980757,0.0031111431812877333,0.002161440829809002,0.0011553793678369525,0.0031111431812877333,0.011428409370181473,0.02502670730159024,0.0031111431812877333,0.002161440829809002,0.005774332644980757,0.002161440829809002,0.0,0.08464928291078795
Tunisia,0.026831483206116846,0.043002326803759705,0.14231629960638678,0.022158652217023594,0.10669294461677116,0.13884498503623213,0.7398594368840412,0.05845686642729973,0.04181071435987117,0.1071646737965664,0.13446640293500256,0.02078974705940912,0.06608544314106812,0.35609119268851985,0.017289513702253508,0.13226016704998653,0.013655872179806332,0.03261344917332526,0.02078974705940912,0.028784476588814268,0.015853949731539693,0.0,0.0351147546916792,0.017289513702253508,0.04885561666325288,0.012156376641135789,0.037579020711929124,0.003117858339050513,0.037579020711929124,0.010625061014560927,0.012156376641135789,0.14058408399953376,0.004912948713040522,0.023511688196354352,0.026831483206116846,0.09175052336113614,0.04943195629083249,0.0,0.0,0.06120785572065039,0.054552062050181156,0.0617544204396863,0.012156376641135789,0.0,0.0057741235926907445,0.10384971501607303,0.052858340675650185,0.015127547585169814,0.039404646792829554,0.023511688196354352,0.020098968759286462,0.009056575617063908,0.007443393537116875,0.006616713586879889,0.015853949731539693,0.006616713586879889,0.002168577107886073,0.0,0.0011612207348447503,0.008256163420700329,0.0,0.006616713586879889,0.003117858339050513,0.003117858339050513,0.0,0.09371526113063305,0.013655872179806332,0.011394991881426836,0.041212101910110134,0.009056575617063908,0.006616713586879889,0.019403749687480727,0.0011612207348447503,0.016574507616093543,0.017289513702253508,0.01799923256650033,0.04418665993160204,0.0011612207348447503,0.002168577107886073,0.014394976169914994,0.010625061014560927,0.024182591850215412,0.025513768299185936,0.09615520713575595,0.3223647679789696,0.04711712807702693,0.011394991881426836,0.03134787580663505,0.03386892909209925,0.022158652217023594,0.03696626279652145,0.015853949731539693,0.0,0.03696626279652145,0.05734773881037838,0.015853949731539693,0.01290982681170288,0.004912948713040522,0.004029425492165292,0.004029425492165292,0.003117858339050513,0.002168577107886073,0.004912948713040522,0.002168577107886073,0.0011612207348447503,0.0011612207348447503,0.002168577107886073,0.004029425492165292,0.002168577107886073,0.002168577107886073,0.002168577107886073,0.004029425492165292,0.026174258189171726,0.030071727996118538,0.0011612207348447503,0.013655872179806332,0.0057741235926907445,0.008256163420700329,0.0,0.04943195629083249
